sample_name	NO3	NH4	TN	TC	pH	moisture	temperature_annual	FlC3	FlC4	FlTotl	plant_richness	ER_annualmean	GPP_annualmean	NEE_annualmean	Autotrophic	Heterotrophic	total_soil_respiration	amyA_fill	endoglucanase_fill	xyla_fill	ara_fill	rgl_fill	AceA_fill	cda_fill	xylanase_fill	tannase_Cdeg_fill	AceB_fill	pula_fill	mannanase_fill	acetylglucosaminidase_fill	phenol_oxidase_fill	chitinase_fill	vana_fill	vdh_fill	limeh_fill	glx_fill	pectinase (pectate_lyase)_fill	phospholipase_A2_fungi_fill	AceA_fungi_fill	mnp_fill	pme_fill	glucoamylase_fill	cutinase_fill	exoglucanase_fill	nplT_fill	alpha_galactosidase_fungi_fill	phospholipase_D_fungi_fill	chitin_deacetylase_fungi_fill	RgaE_fill	cellobiase_fill	pec_Cdeg_fill	inulinase_fill	camdcab_fill	AceB_fungi_fill	cdh_fill	axe_fill	pme_Cdeg_fill	ligninase_fill	metalloprotease_fungi_fill	lactase_fungi_fill	rgh_fill	Pg_Oomycetes_fill	pectin_lyase_Oomycetes_fill	phospholipase_C_fungi_fill	xylose_isomerase_Oomycetes_fill	endopolygalacturonase_fungi_fill	exopolygalacturonase_fungi_fill	pectate_lyase_Oomycetes_fill	apu_fill	lmo_fill	pel_Cdeg_fill	isopullulanase_fill	cellulase_GH7_Parabasalia_fill	amyx_fill	amyA	endoglucanase	xyla	ara	rgl	AceA	cda	xylanase	tannase_Cdeg	AceB	pula	mannanase	acetylglucosaminidase	phenol_oxidase	chitinase	vana	vdh	limeh	glx	pectinase (pectate_lyase)	phospholipase_A2_fungi	AceA_fungi	mnp	pme	glucoamylase	cutinase	exoglucanase	nplT	alpha_galactosidase_fungi	phospholipase_D_fungi	chitin_deacetylase_fungi	RgaE	cellobiase	pec_Cdeg	inulinase	camdcab	AceB_fungi	cdh	axe	pme_Cdeg	ligninase	metalloprotease_fungi	lactase_fungi	rgh	Pg_Oomycetes	pectin_lyase_Oomycetes	phospholipase_C_fungi	xylose_isomerase_Oomycetes	endopolygalacturonase_fungi	exopolygalacturonase_fungi	pectate_lyase_Oomycetes	apu	lmo	pel_Cdeg	isopullulanase	cellulase_GH7_Parabasalia	amyx
X12_23N_N_N_1	27.2	6.65	0.157	1.723	5.95	4.85	17.91165403	228	5	233	4	3.481514999	4.54674919	1.065234191	1.792083333	0.983333333	2.775416667	0.749607902	0.617728645	0.646665071	0.906570614	0.587208843	0.568852976	0.524531505	0.547818474	1.745149619	0.711041089	0.59314795	1.11382616	0.74122842	0.44493151	0.642408525	0.938019785	0.403911601	0.663811557	0.530420172	0.880102403	0.806405915	0.323474256	0.849540727	1.271011024	0.6855612	0.867767632	0.388749181	0.387429522	0.213301123	2.750415755	0.467924487	0.610976323	0.499142759	0.348945289	0.690194127	5.778839768	0.367272511	1.270222804	0.466820732	0.797447135	0.273972318	0.478873195	0.443558552	0.452426492	0.382270029	0.371554881	0.357881671	0.456243874	0.639694868	0.515344964	2.16827182	0.474545537	0.462722815	14.34437606	0.313934728	1.000874522	0.887671817	0.914817538	0.737675955	0.794982748	1.115387441	0.751281902	0.687174394	0.611953422	0.68828475	2.361084778	0.817364991	0.720251082	1.392282699	0.957420042	0.572607508	0.798377903	1.078284425	0.614648088	0.825279233	0.652824827	1.061710835	1.036807605	0.485211384	1.011358008	1.44047916	0.90265558	0.930246901	0.555355973	0.629572973	0.255961348	3.117137856	0.519916096	0.701491333	0.589895988	0.488523404	0.788793288	6.74197973	0.419740013	1.468695118	0.589668293	0.956936562	0.438355708	0.665101659	0.55444819	0.565533114	0.637116714	0.42463415	0.460133577	0.456243874	0.799618585	0.618413957	2.478024937	0.474545537	0.462722815	17.21325128	0.470902092	1.000874522	0.887671817
X12_23S_N_C_1	4.14	3.5	0.091	0.916	6.29	6.75	18.01813161	358.14	158.33	516.47	7	3.649455075	5.762531576	2.113076501	1.940416667	0.582083333	2.5225	0.515676443	0.419610941	0.41448546	0.629588121	0.437895904	0.382802554	0.356847217	0.358406055	1.427721358	0.451041819	0.42902054	0.756171939	0.490197093	0.298744294	0.433597592	0.734083322	0.298223177	0.489431704	0.320291861	0.72752822	0.490605248	0.240756379	0.687869112	0.856339259	0.476022657	0.572426905	0.264614025	0.223221503	0.108802056	1.540146655	0.356385237	0.415143566	0.342045462	0.234631189	0.325072067	3.915170694	0.213049647	0.836537247	0.352103495	0.571173381	0.149581185	0.304278792	0.323373786	0.294060378	0.301942836	0.234419202	0.240780054	0.162516387	0.503575924	0.364067482	2.043142603	0.161603775	0.302605723	13.08239045	0.179796393	0.657189103	0.402715192	0.849349435	0.759002143	0.721312359	1.006421887	0.777488646	0.656854383	0.676522849	0.638614426	2.525968556	0.786924024	0.663031744	1.237372265	0.832663555	0.574209812	0.794928919	1.172626605	0.745557942	0.750461946	0.602902327	1.105842895	0.802808588	0.481512759	1.2283377	1.354210921	0.874553253	0.842914344	0.55127922	0.414554219	0.326406167	2.618249314	0.890963092	0.622715349	0.572333496	0.469262378	0.650144134	5.481238971	0.340879435	1.031729271	0.528155243	0.856760072	0.398883161	0.845218866	0.646747572	0.551363209	0.50323806	0.375070724	0.481560107	0.325032774	1.007151848	0.655321467	2.335020117	0.323207549	0.504342872	19.62358567	0.26969459	0.657189103	0.402715192
X12_24N_N_N_0	16.66	3.81	0.115	1.294	6.37	5.45	17.64464235	249	91	340	2	4.02579409	4.805487378	0.779693289	1.334166667	0.99875	2.332916667	0.770118253	0.660921087	0.644765234	0.917482267	0.606207573	0.598256821	0.515710791	0.560015512	1.539300366	0.710354117	0.619686126	1.169781299	0.725475925	0.4602815	0.639551401	0.980253353	0.431050574	0.694822163	0.551954451	0.864237714	0.743852684	0.314798347	0.956843341	1.301568571	0.697622925	0.889838402	0.427437598	0.354273837	0.23919867	2.521466933	0.498661923	0.621136077	0.526913742	0.332984963	0.618487882	6.167270366	0.371926553	1.214393984	0.462118634	0.827861559	0.306733165	0.512827442	0.532032483	0.456363073	0.424489039	0.375844297	0.379610755	0.464102826	0.674207888	0.512413366	2.179965823	0.373820918	0.505445306	13.66302271	0.341430629	1.132188815	1.021737117	0.911368013	0.766917866	0.785441285	1.122506237	0.732500818	0.700285116	0.625729093	0.694702787	1.966883801	0.812777269	0.731573899	1.422706985	0.904110701	0.562988942	0.746383915	1.096101477	0.580260388	0.88782832	0.706501697	0.980329348	0.956382022	0.472197521	1.139099215	1.450928899	0.90347887	0.946336078	0.54799692	0.484795777	0.260944004	2.679058616	0.623327404	0.740585323	0.60167853	0.423799044	0.706843293	7.19514876	0.425058917	1.361593255	0.55454236	0.993433871	0.490773064	0.712260336	0.665040603	0.684544609	0.530611298	0.429536339	0.427062099	0.464102826	0.84275986	0.576465036	2.491389512	0.373820918	0.505445306	13.66302271	0.512145944	1.132188815	1.021737117
X12_24S_N_C_0	1.4	3.01	0.081	0.759	6.59	8.7	18.47023902	306.06	60.15	366.21	6	3.883318705	4.719947367	0.836628662	1.420416667	1.53125	2.951666667	0.562221838	0.439038845	0.484648048	0.683425464	0.472035716	0.41760924	0.358987455	0.366291146	1.657994676	0.510556287	0.445931376	0.889319698	0.554283944	0.3373633	0.477800736	0.746156228	0.298708469	0.455707499	0.38542195	0.745059854	0.532749975	0.21973899	0.697992259	0.988641046	0.49359187	0.632629949	0.252762574	0.242393391	0.119747904	1.754652196	0.370038974	0.459825706	0.358714586	0.234842372	0.441605185	4.274026268	0.273707908	0.890765051	0.33693961	0.597162589	0.192756267	0.32322516	0.238743423	0.329977437	0.332390414	0.274393409	0.225200418	0.463123139	0.514236616	0.377993297	2.124335574	0.318915858	0.3525825	14.40219128	0.21900285	0.80146077	0.470730185	0.858371613	0.739750383	0.746469408	1.046644591	0.87376824	0.643459135	0.666690988	0.624287518	2.723848396	0.775289176	0.664985385	1.270456711	0.922566565	0.601563474	0.794286111	1.092585905	0.746771174	0.806251729	0.560613746	1.029537253	0.871772686	0.439477981	1.163320431	1.430374279	0.906831576	0.856287002	0.526588697	0.420148545	0.28739497	2.711735212	0.740077949	0.647936222	0.571912877	0.410974151	0.588806913	5.983636775	0.364943877	1.09861023	0.505409415	0.977175145	0.308410027	0.734602637	0.477486847	0.618707694	0.553984023	0.365857879	0.450400836	0.463123139	0.734623737	0.566989945	2.427812084	0.318915858	0.587637501	21.60328693	0.328504275	0.80146077	0.470730185
X12_3N_N_N_1	16.44	2.98	0.092	0.825	6.39	5.25	19.85065152	307	5	312	4	4.922731776	6.612274597	1.689542821	1.634166667	0.983333333	2.6175	0.69492165	0.588755343	0.601434923	0.824159481	0.559897474	0.53788181	0.461410829	0.49879281	1.443170365	0.638099595	0.55427415	0.9910414	0.663410112	0.411026417	0.571800889	0.918762375	0.359703372	0.633037024	0.443470165	0.843811232	0.679561841	0.310975275	0.901210255	1.127347462	0.627466553	0.798819638	0.37942768	0.25996937	0.20025779	2.094690244	0.466366147	0.597849683	0.478592967	0.324624303	0.544268912	5.063851938	0.338323348	1.111770319	0.464957019	0.747070051	0.281361099	0.442748469	0.343268833	0.376635571	0.34814509	0.368055327	0.30355948	0.358754471	0.591259218	0.466350136	2.09315749	0.406505335	0.466906526	13.35906986	0.25026198	0.918162217	0.830165663	0.89753153	0.754342783	0.774925766	1.107306297	0.77319175	0.66032645	0.599834077	0.669612265	2.074557399	0.788806535	0.713837921	1.274196085	0.88932815	0.584922209	0.756064091	1.130077721	0.59950562	0.856461856	0.617001969	0.986610056	0.873722367	0.37317033	1.251680909	1.344905744	0.869646626	0.907134165	0.557981883	0.450613574	0.218463043	2.543552439	0.582957684	0.741333607	0.603598593	0.454474025	0.622021613	5.907827261	0.386655254	1.326951672	0.557948422	1.034404686	0.450177758	0.691794483	0.490384048	0.627725952	0.580241816	0.42063466	0.45533922	0.358754471	0.739074023	0.645715574	2.392179989	0.406505335	0.466906526	16.03088384	0.375392971	0.918162217	0.830165663
X12_3S_N_C_1	2.55	3.27	0.091	0.805	6.5	5.6	18.73437434	235.13	43.65	278.78	7	3.184680259	5.751366199	2.56668594	1.426388889	1.171666667	2.598055556	0.581662104	0.499243329	0.475175742	0.706226945	0.48590117	0.434808753	0.38762156	0.390897347	1.497855074	0.529338384	0.46631698	0.871082142	0.558625769	0.353296085	0.468473323	0.743224041	0.317069365	0.533307546	0.373728447	0.784537184	0.549524052	0.250915337	0.817431951	1.009534588	0.533585287	0.644737769	0.284896145	0.231009161	0.113397709	1.796657875	0.356487359	0.503376384	0.374144929	0.249872659	0.485169736	4.391800805	0.26715323	0.947264205	0.364247205	0.630954615	0.163288113	0.347750607	0.31763577	0.342342991	0.301464759	0.255366767	0.249611169	0.514525446	0.491115329	0.409101862	2.364185418	0.270983202	0.372440752	13.31102257	0.231565576	1.017422461	0.623599675	0.917307718	0.864886331	0.767151198	1.089180992	0.828890231	0.705979803	0.705471239	0.666225044	2.650051285	0.829409188	0.720671697	1.306623212	0.936075612	0.615150831	0.810035813	1.172007141	0.739828518	0.817738237	0.629437385	1.064729036	0.899221176	0.501830673	1.277237424	1.492355478	0.936738615	0.89994647	0.56979229	0.429017013	0.340193128	2.77665308	0.891218397	0.743079423	0.60798551	0.477029621	0.776271578	6.148521128	0.356204307	1.16829252	0.582795529	0.946431923	0.435434969	0.668751168	0.453765385	0.641893107	0.502441265	0.408586827	0.449300104	0.514525446	0.982230658	0.66943941	2.701926192	0.270983202	0.46555094	26.62204513	0.347348365	1.017422461	0.623599675
X12_6N_N_N_1	16.75	5.37	0.101	0.869	5.96	10.65	19.19575798	262	5	267	4	3.821657282	5.848346942	2.02668966	2.415833333	0.26	2.675833333	0.760468243	0.639256102	0.627033875	0.902995661	0.598707803	0.57201398	0.51584865	0.559572576	1.462563893	0.703075976	0.58765377	1.093971719	0.73181921	0.424605135	0.622493482	0.99669555	0.378024681	0.699966356	0.521357585	0.826765783	0.728333534	0.413192608	0.956237999	1.240435987	0.71380297	0.876708798	0.419655138	0.335560265	0.19918127	2.467364395	0.527491268	0.64408337	0.510504831	0.359522002	0.666826752	5.749703533	0.379737394	1.203332849	0.486755442	0.783287328	0.320128518	0.486406693	0.404577061	0.4306907	0.392195067	0.381250397	0.344759451	0.447259044	0.680509667	0.490523655	2.073291437	0.302580693	0.51064801	13.4551481	0.305862552	1.094416599	0.842061292	0.929600389	0.756043275	0.777986474	1.13003457	0.78920574	0.685508817	0.617660884	0.703052724	1.868831641	0.793379312	0.723921311	1.348732256	0.935521464	0.551241754	0.773627717	1.17878416	0.575254949	0.847327695	0.641670874	0.981784368	1.008461817	0.495831129	1.13837857	1.405827452	0.924433355	0.947411121	0.582854359	0.54528543	0.239017525	2.796346314	0.586101409	0.748746918	0.595002183	0.471872628	0.762087716	6.707987455	0.433985593	1.391353607	0.58410653	0.939944793	0.512205629	0.640008807	0.505721326	0.538363376	0.653658445	0.435714739	0.443262151	0.447259044	0.850637084	0.588628385	2.369475928	0.302580693	0.638310013	16.14617772	0.458793829	1.094416599	0.842061292
X12_6S_N_C_1	5.89	3.62	0.078	0.621	6.34	10.3	19.53942468	386.58	0	386.58	5	3.771726378	5.662784596	1.891058218	2.430833333	0.655833333	3.086666667	0.529433443	0.464082717	0.4543811	0.647649232	0.467313161	0.411095259	0.375111047	0.345875406	1.573159255	0.476786711	0.42280338	0.785085287	0.519102704	0.296229189	0.452802152	0.676854167	0.288132344	0.45810018	0.370070746	0.769282638	0.477985515	0.245408944	0.695949862	0.908947063	0.470599374	0.603550165	0.268545101	0.234214722	0.132510335	1.58378408	0.335264932	0.454569459	0.344018643	0.23735724	0.407756739	3.87741692	0.258496279	0.888933948	0.350610672	0.609941496	0.140649195	0.344083921	0.335751242	0.340214339	0.301467476	0.232773214	0.246551776	0.371583325	0.446590479	0.405016143	2.314488618	0.36316309	0.380593047	13.08840353	0.258507675	0.747732542	0.466818754	0.865285494	0.851972749	0.770722373	1.042905748	0.829719285	0.713510162	0.696634802	0.616287087	3.015221906	0.781930207	0.748714319	1.261744211	0.894010212	0.541258272	0.827203931	1.140452911	0.720330859	0.780466974	0.623277046	1.103122274	0.782158116	0.490817887	1.24276761	1.373520006	0.885175014	0.851323391	0.497305743	0.468429443	0.397531004	2.447666305	0.83816233	0.693032125	0.618501603	0.47471448	0.652410782	5.428383688	0.344661705	1.096351869	0.525916008	0.998086084	0.375064519	0.661699848	0.479644632	0.729030726	0.502445794	0.465546427	0.493103551	0.371583325	0.893180957	0.662753689	3.085984824	0.36316309	0.475741308	19.6326053	0.387761513	0.747732542	0.466818754
X12_8N_N_N_0	78.45	6.74	0.194	2.037	6.15	6.3	19.52492149	198	91	289	5	3.39236872	4.03650609	0.64413737	2.029166667	0.565	2.594166667	0.800244385	0.682919173	0.656245506	0.922672921	0.633674973	0.600894689	0.53684167	0.591429178	1.496875372	0.725744791	0.620875288	1.118987111	0.754269262	0.478277372	0.653714772	1.045036415	0.422377565	0.710163141	0.522604417	0.877440602	0.755137611	0.329985325	1.035551165	1.257767992	0.727331835	0.923700726	0.45143415	0.35432771	0.234569148	2.444598352	0.536365204	0.674244518	0.550301473	0.38045214	0.590841928	5.609980847	0.384431231	1.201587034	0.531083542	0.869166411	0.340468139	0.525208215	0.408697002	0.436118807	0.471840304	0.420874317	0.394184203	0.426792366	0.742723332	0.52646496	2.195451885	0.349182804	0.544990419	14.08035381	0.34889577	1.400922692	0.900038988	0.932885049	0.770633563	0.785150873	1.116383258	0.75520168	0.697962292	0.651367893	0.720000739	1.812007029	0.822733726	0.722936979	1.325116316	0.908052316	0.570847187	0.759484353	1.179261275	0.568585184	0.859671171	0.668933654	0.980668908	0.970891214	0.494977988	1.232799006	1.425470391	0.941954344	0.95950308	0.578761731	0.484869498	0.255893616	2.597385749	0.670456505	0.793730889	0.624167442	0.456542567	0.675247917	6.544977655	0.439349978	1.389335008	0.63730025	1.042999693	0.544749023	0.656510269	0.45410778	0.594707464	0.58980038	0.480999219	0.443457228	0.426792366	0.928404166	0.59227308	2.195451885	0.349182804	0.544990419	16.89642458	0.523343655	1.400922692	0.900038988
X12_8S_N_C_0	2.12	3	0.078	0.636	6	3.6	19.95012896	0	82.9	82.9	4	3.932124632	4.565499315	0.633374683	1.8425	1.4625	3.305	0.628350525	0.528828802	0.537103098	0.736422822	0.492895823	0.461070999	0.408290344	0.434987161	1.664224032	0.577364549	0.505536322	0.910381143	0.595853045	0.351654428	0.536042517	0.800221159	0.313495392	0.625650221	0.423769271	0.784976975	0.621801754	0.256036572	0.777084923	1.028488153	0.59046962	0.72105633	0.323508152	0.311432562	0.150543599	1.921005313	0.412205667	0.521454451	0.412604711	0.276657191	0.526312164	4.670443681	0.293058565	1.002632674	0.40478217	0.637622696	0.248742503	0.37721472	0.364095282	0.35033074	0.35354034	0.293945882	0.271473633	0.389425422	0.560704822	0.408569238	2.012956052	0.284150301	0.355846637	13.80449832	0.294678332	0.852435748	0.644762321	0.900069671	0.803036329	0.782302338	1.082393275	0.840822286	0.68256589	0.629735955	0.687560351	2.392322046	0.816274017	0.704435858	1.260527736	0.906573957	0.571921487	0.837262784	1.144502356	0.577491512	0.9283842	0.64574365	1.065325895	0.932702631	0.512073144	1.142771946	1.295133229	0.951981633	0.920205221	0.539180253	0.506077914	0.301087197	2.968826393	0.824411335	0.713165646	0.590933866	0.446907771	0.701749552	5.448850961	0.390744753	1.159294029	0.571457181	0.956434043	0.397988005	0.725412924	0.520136117	0.583884567	0.505057628	0.391927843	0.542947266	0.389425422	0.801006888	0.612853856	2.012956052	0.284150301	0.593077729	20.70674748	0.442017498	0.852435748	0.644762321
X12_9N_N_N_2	22.11	5.2	0.113	1.083	6.09	7.6	19.81306955	188	5	193	2	3.993939933	4.421836613	0.42789668	-0.4975	3.284166667	2.786666667	0.750785218	0.646547381	0.614397192	0.898026313	0.580417953	0.56668268	0.518228358	0.550271926	1.656073628	0.701478778	0.586706523	1.064301712	0.716584318	0.443589084	0.62734589	0.966452873	0.419157749	0.677055473	0.511311443	0.878833611	0.719486124	0.338570034	0.971681523	1.263515755	0.685625875	0.883575283	0.429911157	0.327814109	0.221238437	2.427960601	0.499374971	0.633418602	0.504043444	0.370672785	0.573964915	6.065232353	0.341251046	1.183722086	0.519927736	0.783697192	0.319021622	0.483719096	0.411761259	0.407044337	0.397195464	0.39974261	0.348295722	0.541328507	0.642153977	0.499776699	2.419160798	0.277499502	0.515958453	14.60772591	0.283887642	1.093228204	0.734333978	0.902889192	0.757384075	0.748447488	1.111117303	0.742593558	0.668508474	0.59694659	0.653656349	2.240570203	0.791576969	0.71242935	1.312152796	0.911348261	0.602304444	0.774075956	1.132130508	0.611271718	0.865126437	0.654478647	0.982225801	0.925053589	0.50785505	1.156763718	1.431984522	0.887941707	0.978504858	0.524281899	0.473509268	0.241351022	2.751688681	0.713392816	0.755229872	0.599882691	0.444807342	0.655959903	7.076104412	0.390001196	1.368678662	0.594203126	0.940436631	0.36459614	0.60464887	0.514701574	0.55506046	0.49649433	0.39974261	0.447808786	0.541328507	0.917362824	0.642570042	2.419160798	0.277499502	0.644948066	17.52927109	0.425831463	1.093228204	0.734333978
X12_9S_N_C_2	11.27	3.07	0.072	0.602	6.35	4.9	19.29784413	400.15	2.61	402.76	4	4.190637237	5.966617365	1.775980128	1.624166667	2.165	3.789166667	0.614168849	0.494734358	0.50786206	0.75785658	0.519563394	0.456807769	0.43777034	0.439190552	1.602477083	0.573275355	0.509824067	0.895172168	0.607678704	0.371124894	0.521820726	0.798593635	0.337622056	0.551156884	0.430563511	0.876176241	0.543065238	0.32443374	0.880446705	1.128319969	0.551392746	0.724560406	0.302515405	0.312901503	0.145565835	1.744300583	0.423685723	0.543761558	0.417690391	0.332982988	0.512336585	4.532473609	0.289935588	0.953769566	0.385377223	0.652558226	0.240653101	0.363000926	0.440540395	0.349857424	0.380911622	0.3431621	0.326560298	0.375193071	0.583020943	0.422310983	2.391743918	0.305148551	0.402002051	14.45101145	0.209389994	0.878426603	0.592530915	0.905990629	0.760654076	0.723973574	1.129051639	0.779345091	0.66968906	0.686846568	0.677805891	2.632640922	0.815177672	0.710410586	1.29944347	0.924566371	0.584324301	0.817519138	1.129046174	0.787784798	0.817845699	0.626274198	1.109823238	0.977517429	0.486650611	1.294774566	1.534515158	0.871200538	0.924677089	0.560213713	0.47855524	0.291131669	2.471092492	0.706142872	0.777997306	0.624687399	0.499474483	0.683115447	5.287885877	0.386580785	1.176315798	0.544061962	1.067822552	0.385044961	0.648215939	0.550675494	0.583095707	0.634852703	0.392185257	0.489840447	0.375193071	0.971701571	0.584738284	2.733421621	0.305148551	0.502502564	17.34121374	0.314084991	0.878426603	0.592530915
X13_11N_N_N_0	1.9	4.01	0.078	0.652	6.62	4.52	17.57948675	43.98601548	40.9723092	84.95832468	3	2.981466778	5.606303125	2.624836346	1.169166667	1.783055556	2.952222222	0.841172204	0.661318783	0.729708916	0.93092136	0.627919282	0.583125893	0.523816469	0.628513794	1.423984979	0.745002342	0.65169097	1.098647178	0.793598651	0.487490369	0.662063294	1.117947512	0.409292107	0.774615178	0.498086871	0.943106404	0.816045708	0.419857012	1.094333156	1.225568766	0.836143474	0.933625144	0.51251734	0.351329935	0.192006142	2.493168284	0.596191785	0.699136955	0.553823972	0.383260079	0.752099896	5.471293346	0.440693232	1.208059316	0.555080505	0.837890753	0.382146221	0.569893999	0.432672349	0.404738488	0.482757366	0.458492568	0.341013328	0.425128701	0.791720371	0.521323579	1.896275913	0.22173227	0.657060424	12.41045587	0.309762496	0.85852015	1.092956048	0.993078402	0.79747265	0.865318538	1.10200961	0.791724312	0.68257372	0.635563982	0.746598204	1.819536362	0.825543135	0.780193415	1.412546372	0.955400317	0.606290543	0.80348996	1.273218	0.550970144	1.018065663	0.590325181	1.086001313	0.97925485	0.419857012	1.302777566	1.388977934	1.06540862	0.99290293	0.640646675	0.570911144	0.256008189	2.648991301	0.85170255	0.855522853	0.645491388	0.459912095	0.752099896	6.383175571	0.503649408	1.314652785	0.740107341	1.077288111	0.509528295	0.791519443	0.540840436	0.505923109	0.689653381	0.458492568	0.472172301	0.425128701	0.989650464	0.625588295	1.896275913	0.22173227	0.657060424	12.41045587	0.464643744	0.85852015	1.092956048
X13_11S_N_C_0	1.35	3.04	0.091	0.797	6.58	3.99	17.01247098	226.05	0	226.05	5	3.776112812	4.308515773	0.532402961	1.786527778	1.24375	3.030277778	0.733829552	0.601851215	0.588385804	0.854413948	0.549477646	0.535320058	0.477454152	0.519057941	1.592958126	0.678279658	0.583492116	1.020979793	0.707371231	0.428000572	0.610885011	0.963219036	0.395419041	0.666914456	0.463406687	0.877850902	0.743994953	0.356651228	1.002888123	1.163782713	0.702050748	0.857713664	0.392831956	0.320195416	0.173512746	2.561086658	0.464223314	0.602476371	0.49043749	0.347156587	0.624039658	5.449680094	0.348722136	1.17119896	0.461633249	0.772678146	0.291569367	0.462324709	0.424390418	0.341048291	0.394939602	0.371983503	0.333911378	0.432719987	0.700535452	0.438232694	2.129649043	0.243965554	0.458742185	12.99226798	0.235228785	0.929055979	0.715581112	0.898517372	0.771121869	0.758112478	1.057156241	0.746946175	0.662568269	0.603448997	0.66493697	2.035446494	0.776078121	0.688844859	1.294199737	0.908953707	0.570667429	0.781751363	1.173029123	0.553586658	0.852168472	0.617875582	1.093715877	1.030146859	0.356651228	1.193914433	1.364434905	0.909213263	0.926884121	0.516884153	0.489710636	0.231350327	3.349113322	0.663176162	0.7470707	0.583689689	0.441835657	0.71318818	6.35796011	0.398539584	1.31316247	0.615510998	0.927213775	0.466510987	0.608321986	0.471544908	0.511572437	0.564199431	0.371983503	0.46233883	0.432719987	1.000764932	0.525879233	2.129649043	0.243965554	0.458742185	12.99226798	0.352843177	0.929055979	0.715581112
X13_12N_N_N_2	1.81	3.94	0.087	0.762	6.54	5.74	16.16015343	88.09473664	28.56120695	116.6559436	2	4.507311651	5.16098975	0.653678098	1.682083333	1.130902778	2.812986111	0.749379054	0.604985412	0.607354972	0.897082728	0.561926281	0.564349018	0.503022251	0.536466406	1.639499986	0.693440009	0.572609719	1.066640494	0.739105548	0.430640104	0.655570674	1.016741214	0.431286813	0.698231366	0.515088161	0.893758059	0.777478996	0.385660214	1.032929434	1.264422589	0.71185909	0.853842891	0.387102033	0.336165173	0.271954049	2.784910638	0.470498936	0.616264389	0.504000677	0.357598928	0.65172679	5.269473354	0.377310747	1.209700927	0.508436781	0.813105164	0.317080457	0.473527511	0.423435291	0.400527438	0.408493762	0.370719585	0.355908512	0.37451383	0.751243838	0.487629654	2.448680581	0.270163267	0.432927781	11.78167098	0.221430551	0.948318753	0.771183972	0.876342408	0.729541232	0.713908476	1.079456689	0.729665469	0.660594587	0.565123764	0.657171348	2.094916649	0.775392011	0.666737344	1.297265465	0.907416712	0.518168581	0.799363299	1.168777283	0.559075498	0.823554944	0.531703909	1.078184325	0.932974795	0.385660214	1.173783448	1.364773588	0.852073759	0.945578078	0.50934478	0.514134971	0.271954049	3.641806218	0.58812367	0.707562818	0.583398044	0.429118713	0.744830617	5.269473354	0.431212282	1.356331343	0.642235934	0.975726197	0.362377665	0.623062515	0.470483656	0.500659298	0.510617202	0.370719585	0.492796402	0.37451383	0.834715376	0.585155585	2.448680581	0.270163267	0.432927781	14.13800518	0.332145826	0.948318753	0.771183972
X13_12S_N_C_2	1.35	3.93	0.087	0.849	6.32	8.72	16.16015343	260.89	0	260.89	9	3.605062881	5.049285095	1.444222214	2.347847222	0.750277778	3.098125	0.724945736	0.571620809	0.586410233	0.866120914	0.543107463	0.531212299	0.474476035	0.519297274	1.641476539	0.676035744	0.57776413	1.050644952	0.706099405	0.399351456	0.614731465	0.961890525	0.376571015	0.651601736	0.469143821	0.855481236	0.770262973	0.342654973	1.015147746	1.227279115	0.659718926	0.856225296	0.362990749	0.313824924	0.184753421	2.695388792	0.431479223	0.592235549	0.474760351	0.34154366	0.622546853	5.59790703	0.369537063	1.169082509	0.435625003	0.775679554	0.2537626	0.45208199	0.408832195	0.339632466	0.34055591	0.329038353	0.317673013	0.434190417	0.676927599	0.453013973	2.36086447	0.240545505	0.447163552	12.93870245	0.220130597	1.072198772	0.899623859	0.907864534	0.740098522	0.755567031	1.083888458	0.738286708	0.657484076	0.608131256	0.660923803	2.2208212	0.755930877	0.691689451	1.350829224	0.92164554	0.542238675	0.786673681	1.105724622	0.549166064	0.832602218	0.57740778	1.03200911	0.924315567	0.411185968	1.208509221	1.39091633	0.840609599	0.940444177	0.518558212	0.509965501	0.221704105	3.054773965	0.539349028	0.715297481	0.589959554	0.421906874	0.711482118	6.530891535	0.422328072	1.310789479	0.615000004	0.930815465	0.40602016	0.70637811	0.511040243	0.56605411	0.567593183	0.376043832	0.476509519	0.434190417	0.846159499	0.627250116	2.36086447	0.240545505	0.447163552	15.52644294	0.330195896	1.072198772	0.899623859
