sample_name	NO3	NH4	TN	TC	pH	moisture	temperature_annual	FlC3	FlC4	FlTotl	plant_richness	ER_annualmean	GPP_annualmean	NEE_annualmean	Autotrophic	Heterotrophic	total_soil_respiration	amyA_fill	endoglucanase_fill	xyla_fill	ara_fill	rgl_fill	AceA_fill	cda_fill	xylanase_fill	tannase_Cdeg_fill	AceB_fill	pula_fill	mannanase_fill	acetylglucosaminidase_fill	phenol_oxidase_fill	chitinase_fill	vana_fill	vdh_fill	limeh_fill	glx_fill	pectinase (pectate_lyase)_fill	phospholipase_A2_fungi_fill	AceA_fungi_fill	mnp_fill	pme_fill	glucoamylase_fill	cutinase_fill	exoglucanase_fill	nplT_fill	alpha_galactosidase_fungi_fill	phospholipase_D_fungi_fill	chitin_deacetylase_fungi_fill	RgaE_fill	cellobiase_fill	pec_Cdeg_fill	inulinase_fill	camdcab_fill	AceB_fungi_fill	cdh_fill	axe_fill	pme_Cdeg_fill	ligninase_fill	metalloprotease_fungi_fill	lactase_fungi_fill	rgh_fill	Pg_Oomycetes_fill	pectin_lyase_Oomycetes_fill	phospholipase_C_fungi_fill	xylose_isomerase_Oomycetes_fill	endopolygalacturonase_fungi_fill	exopolygalacturonase_fungi_fill	pectate_lyase_Oomycetes_fill	apu_fill	lmo_fill	pel_Cdeg_fill	isopullulanase_fill	cellulase_GH7_Parabasalia_fill	amyx_fill	amyA	endoglucanase	xyla	ara	rgl	AceA	cda	xylanase	tannase_Cdeg	AceB	pula	mannanase	acetylglucosaminidase	phenol_oxidase	chitinase	vana	vdh	limeh	glx	pectinase (pectate_lyase)	phospholipase_A2_fungi	AceA_fungi	mnp	pme	glucoamylase	cutinase	exoglucanase	nplT	alpha_galactosidase_fungi	phospholipase_D_fungi	chitin_deacetylase_fungi	RgaE	cellobiase	pec_Cdeg	inulinase	camdcab	AceB_fungi	cdh	axe	pme_Cdeg	ligninase	metalloprotease_fungi	lactase_fungi	rgh	Pg_Oomycetes	pectin_lyase_Oomycetes	phospholipase_C_fungi	xylose_isomerase_Oomycetes	endopolygalacturonase_fungi	exopolygalacturonase_fungi	pectate_lyase_Oomycetes	apu	lmo	pel_Cdeg	isopullulanase	cellulase_GH7_Parabasalia	amyx
X12_21N_H_N_2	23.53	2.7	0.074	0.631	6.01	8.65	21.61509368	262	5	267	3	3.640814869	4.906995319	1.266180449	1.199166667	1.539583333	2.73875	0.676795737	0.568055901	0.560675127	0.801047565	0.548004149	0.513015568	0.482662572	0.483357954	1.37669776	0.621018032	0.558073476	0.969470538	0.637854402	0.380744383	0.565619777	0.904470122	0.349921045	0.65514954	0.439826421	0.857616264	0.679342596	0.318866513	0.903157162	1.094389812	0.621528162	0.788426008	0.370537883	0.303930502	0.195898889	1.956201162	0.412816025	0.560875885	0.46165474	0.34585222	0.599964005	4.934221506	0.292688016	1.088293659	0.451223442	0.74677353	0.27655542	0.443370395	0.507439653	0.405115081	0.410649713	0.329330115	0.299654909	0.316592483	0.640572102	0.477889425	1.985628257	0.303800601	0.45276694	12.70316563	0.26373433	0.951923536	0.708756752	0.945729636	0.785066021	0.807854484	1.169529444	0.866842926	0.717271767	0.675727601	0.712316984	1.97900303	0.82134643	0.777643368	1.430366367	0.930517009	0.605915792	0.830754047	1.146905412	0.612361829	0.941777464	0.703722273	1.143488352	1.019013894	0.47829977	1.128946452	1.459186415	0.944244707	0.951793559	0.617563138	0.56444236	0.391797777	3.325541976	0.82563205	0.802483959	0.684382903	0.537992342	0.685673148	5.756591757	0.334500589	1.258339543	0.601631256	1.033994118	0.442488671	0.692766242	0.845732755	0.675191801	0.586642447	0.43910682	0.449482364	0.316592483	1.06762017	0.66169305	2.269289437	0.607601202	0.565958675	19.05474845	0.395601496	0.951923536	0.708756752
X12_21S_H_C_2	5.8	3.47	0.087	0.832	6.21	3.6	20.85564842	182.67	188.28	370.95	5	2.959312052	4.190838583	1.231526531	2.47125	1.34	3.81125	0.492219831	0.439521235	0.423792032	0.561608608	0.416519375	0.358555881	0.335090132	0.322309745	1.29389065	0.416822791	0.413955757	0.656715928	0.475624133	0.288114201	0.410172487	0.663446227	0.250492323	0.454185432	0.312430423	0.694875291	0.423154272	0.246901771	0.704674852	0.803697822	0.429799036	0.516134486	0.236392386	0.183100193	0.198516536	1.210917054	0.316212948	0.40756847	0.323646085	0.210485799	0.328419882	3.666587033	0.274272011	0.78997321	0.298990177	0.498453519	0.123563324	0.279406524	0.372640406	0.311638048	0.267929741	0.20890786	0.190559268	0.356038431	0.489644627	0.362722601	1.951903382	0.233164947	0.338593354	10.28230448	0.1685544	0.597919053	0.578642186	0.881126935	0.783494375	0.767407193	1.042307501	0.842725247	0.703142053	0.677626711	0.613327282	2.479957078	0.782735929	0.689926261	1.18208867	0.867314596	0.584121941	0.788324074	1.182665014	0.73060261	0.803558841	0.588104325	1.148054828	0.846308544	0.493803542	1.355143946	1.270963998	0.893529575	0.785932058	0.562839015	0.476060501	0.476439686	2.287287768	0.790532369	0.65351496	0.614563913	0.420971598	0.875786351	4.277684871	0.365696015	1.04389317	0.512554589	0.996907039	0.329502196	0.776129233	0.621067343	0.584321339	0.535859481	0.41781572	0.490009546	0.356038431	0.979289254	0.652900682	3.123045411	0.466329894	0.564322257	15.42345672	0.252831601	0.597919053	0.578642186
X12_22N_H_N_2	21.48	7.24	0.207	2.366	6.74	9	20.05484415	160	5	165	1	3.759771206	5.308423145	1.548651939	1.3075	1.584583333	2.892083333	0.694257124	0.568846579	0.55626049	0.826374413	0.549906009	0.507691835	0.489347062	0.506289822	1.429258425	0.660849926	0.553601095	1.067324034	0.674377817	0.409440689	0.571594669	0.90953768	0.347323559	0.619486489	0.445878745	0.795262184	0.696998493	0.289154961	0.914799205	1.175869093	0.644089609	0.814232402	0.367220406	0.287502356	0.17804858	2.265075789	0.411217466	0.562172033	0.450241115	0.326795213	0.568186006	5.554871773	0.313508855	1.13269186	0.464148457	0.759306895	0.271482866	0.407773225	0.382102608	0.485673766	0.360142415	0.339699351	0.302621579	0.402840165	0.613555094	0.450321482	2.158266148	0.171702947	0.450789785	13.82758248	0.361855768	0.992469478	0.742663754	0.960184131	0.786158755	0.792967081	1.145417699	0.869851323	0.7098284	0.674705798	0.724327045	2.054558986	0.864729159	0.758969244	1.574740378	0.978045021	0.644651297	0.823160011	1.153331285	0.639806555	0.863526621	0.713405992	1.098907746	0.896140919	0.433732442	1.143499006	1.453801788	0.942279243	0.965549928	0.61203401	0.575004711	0.35609716	3.500571673	0.822434931	0.792151501	0.644836851	0.527899959	0.649355435	6.480683735	0.358295834	1.309674963	0.618864609	0.976251722	0.434372586	0.637145664	0.636837681	0.809456277	0.514489164	0.452932468	0.453932369	0.402840165	0.876507277	0.623522052	2.466589884	0.343405894	0.563487231	20.74137373	0.542783653	0.992469478	0.742663754
X12_22S_H_C_2	4.29	3.44	0.086	0.836	6.5	15	20.22282992	302.71	268.52	571.23	5	4.230302514	6.941900817	2.711598303	2.122083333	1.694166667	3.81625	0.553767276	0.479428659	0.45518168	0.656219888	0.470734451	0.417947672	0.39039181	0.384061621	1.243696459	0.506206916	0.498571433	0.775535752	0.534985771	0.323812028	0.45123726	0.718381828	0.269163279	0.493281043	0.369569791	0.753376036	0.517988391	0.272607415	0.739146919	0.950356155	0.46757355	0.609612505	0.281060746	0.227026171	0.126691751	1.443384277	0.342696923	0.476231573	0.373287943	0.255734232	0.487261502	4.197260406	0.212398079	0.88092732	0.373146793	0.588147582	0.166408515	0.312285222	0.317998901	0.356026016	0.277486379	0.284519988	0.240136747	0.356528822	0.478990638	0.409926206	1.967794735	0.472616409	0.421373911	10.83519924	0.200971096	0.716188081	0.476237018	0.886505543	0.796888176	0.734871627	1.056707026	0.787574947	0.725403431	0.670295372	0.654574589	2.200386043	0.783188059	0.770519487	1.144233077	0.878652126	0.584441222	0.785487083	1.077572742	0.785059565	0.756364266	0.622433332	1.022438906	0.847617367	0.408911123	1.231911532	1.346337886	0.820851343	0.833551792	0.540501434	0.454052342	0.380075253	2.230684791	0.856742306	0.703008513	0.618486887	0.466992945	0.556870288	4.896803807	0.339836926	1.051429382	0.526795473	1.058665647	0.332817029	0.780713056	0.529998169	0.593376694	0.462477298	0.45523198	0.480273495	0.356528822	0.957981276	0.670788336	2.623726314	0.472616409	0.526717389	16.25279886	0.301456644	0.716188081	0.476237018
X12_2N_H_N_0	23.16	3.69	0.124	1.166	6.27	5.25	22.27621699	201	54	255	3	2.753626672	4.049431928	1.295805255	1.116666667	1.055	2.171666667	0.658448019	0.584388989	0.576641755	0.751521536	0.544451793	0.523950286	0.437306992	0.462035032	1.208468591	0.601878431	0.53678543	0.92781814	0.629428136	0.377916054	0.525354127	0.844352593	0.301794704	0.603697928	0.435039577	0.798709172	0.601214291	0.277138459	0.88975638	1.078843339	0.593803621	0.712746945	0.355497309	0.23284052	0.140135409	1.840200449	0.450880973	0.54270556	0.459562233	0.291606652	0.514893342	4.893681011	0.321076522	1.031958571	0.385699584	0.7144896	0.250045045	0.433451361	0.322864799	0.396070962	0.356755859	0.376107312	0.297677087	0.354685624	0.498491259	0.484682605	2.030543855	0.311852183	0.470663032	10.28099839	0.238907094	0.758356009	0.73553406	0.904756352	0.78130267	0.750194128	1.055020618	0.776513213	0.676209343	0.62179588	0.656223669	1.985341256	0.791775904	0.712918149	1.246322875	0.897115964	0.588753431	0.769427999	1.128862706	0.660175914	0.895809829	0.605272455	1.028845714	0.901821436	0.554276918	1.4829273	1.358543464	0.902124732	0.892598978	0.592495516	0.46568104	0.280270817	2.085560509	0.563601216	0.731472711	0.606765761	0.437409979	0.588449534	5.709294513	0.428102029	1.272748904	0.578549376	0.918629486	0.400072072	0.774020288	0.403580998	0.66011827	0.509651227	0.429836928	0.44651563	0.354685624	0.830818765	0.62316335	2.320621549	0.311852183	0.58832879	15.42149758	0.358360641	0.758356009	0.73553406
X12_2S_H_C_0	55.75	2.7	0.071	0.525	6.18	6.85	24.07520479	94.64	118.89	213.53	4	2.052595803	2.314610371	0.262014569	1.493333333	1.05	2.543333333	0.641822625	0.496267284	0.521080468	0.777202354	0.47463478	0.449852255	0.401756535	0.451149812	1.49786476	0.586420507	0.491005272	0.949789968	0.619255143	0.318208036	0.532107719	0.811232691	0.346398544	0.548230082	0.423291423	0.728151463	0.621409796	0.222124075	0.777009606	1.134339706	0.593182885	0.736682143	0.288539264	0.217605196	0.131890927	2.418309018	0.35140456	0.511954079	0.389834075	0.259314468	0.54820749	5.878080635	0.30766348	1.052505751	0.387879188	0.669342334	0.337217626	0.337990389	0.345963209	0.314363705	0.274748569	0.312202689	0.249721756	0.33217776	0.620964905	0.385005664	2.212990821	0.224975666	0.388493531	12.90784675	0.210725087	0.915536295	0.643625093	0.972895583	0.792738648	0.811916078	1.150049429	0.794100498	0.686138287	0.63034215	0.736878026	2.650068422	0.8690328	0.745275859	1.448832155	0.953883698	0.5674071	0.893180815	1.173901424	0.713173473	0.788080742	0.752518086	0.988205557	0.860413564	0.44424815	1.29501601	1.542702	0.976280165	0.977380269	0.515248687	0.471477925	0.263781854	3.425937776	0.585674267	0.780520153	0.588231773	0.453800319	0.626522846	8.229312889	0.410217973	1.256216542	0.581818782	1.095287456	0.539548202	0.603554266	0.576605348	0.523939508	0.457914281	0.356803073	0.408635601	0.33217776	1.034941509	0.577508496	2.529132367	0.224975666	0.485616914	19.36177012	0.316087631	0.915536295	0.643625093
X12_4N_H_N_2	63.6	4.41	0.101	0.865	5.83	7.05	22.7317086	368	23	391	4	3.719635936	4.981885779	1.262249842	2.438333333	0.905833333	3.344166667	0.625640693	0.502258344	0.521322299	0.727523121	0.476835913	0.462893258	0.408502654	0.453073419	1.199068314	0.574945307	0.487904185	0.892905527	0.602554001	0.343351523	0.519166478	0.807429135	0.325627258	0.5806461	0.407820692	0.684188029	0.62912584	0.232444944	0.752368638	0.998419189	0.626462651	0.751966925	0.308408495	0.280148555	0.172664409	2.214586361	0.352809043	0.501509928	0.408542511	0.288362017	0.553683682	4.534603539	0.298555651	1.018935444	0.39618933	0.664701748	0.279945997	0.359486655	0.311997088	0.294463208	0.346374893	0.295174586	0.324381935	0.445154585	0.59635996	0.346803696	1.691769771	0.242607961	0.352672373	11.12075198	0.263869736	0.936254261	0.677322663	0.883397515	0.710089383	0.784912225	1.027919765	0.78273065	0.678610505	0.571903715	0.67274538	1.723660702	0.772877298	0.658283424	1.33935829	0.900201159	0.558417861	0.780258921	1.067890147	0.569847701	0.809385473	0.652513108	0.945423459	0.871097317	0.464889889	0.940460798	1.257268608	0.916491657	0.916032435	0.531738785	0.520275887	0.295996129	3.422542558	0.882022607	0.752264892	0.600379864	0.465815566	0.632781351	5.290370795	0.398074201	1.178144107	0.528252439	0.854616533	0.447913595	0.599144426	0.519995146	0.490772014	0.494821275	0.393566114	0.530806802	0.445154585	0.8519428	0.567496956	2.255693028	0.485215921	0.440840467	16.68112798	0.395804605	0.936254261	0.677322663
X12_4S_H_C_2	14.35	2.52	0.061	0.47	6.13	5.95	22.14451592	311.68	0	311.68	6	3.664178383	5.271414483	1.607236101	1.872777778	1.288888889	3.161666667	0.688753094	0.544458782	0.549324687	0.824633176	0.554179608	0.482920164	0.424228505	0.504621213	1.523910297	0.63359354	0.542027862	1.077471172	0.662617717	0.392162656	0.572257461	0.95272774	0.358009349	0.60988394	0.437720121	0.838608248	0.661699121	0.317095275	0.837343361	1.105821158	0.654829371	0.832343151	0.364462333	0.251281567	0.165352699	2.250648889	0.452463402	0.596434299	0.450119494	0.329625007	0.546332705	4.891592514	0.339421749	1.132430595	0.496316754	0.774146006	0.308384076	0.422817667	0.321374771	0.371372866	0.412106596	0.292928586	0.325085882	0.35250514	0.689052139	0.433411831	2.152272524	0.303274576	0.469070633	14.87819588	0.285631661	0.969415378	0.700550987	1.083891401	0.881163554	0.865994213	1.299242198	0.892844923	0.81023272	0.714903592	0.838184388	2.696148987	0.980276797	0.822720862	1.589711565	1.067072686	0.682824388	0.954377766	1.42909161	0.963871323	0.876708163	0.700352193	1.138111194	1.08278038	0.475642913	1.395572268	1.534608955	1.124598268	1.115339822	0.674930247	0.502563135	0.396846478	3.478275556	1.131158504	0.86669359	0.710936396	0.576843763	0.624380234	5.706857933	0.452562332	1.35161071	0.700682477	1.39346281	0.493414521	0.880870139	0.642749542	0.618954776	0.686844326	0.468685738	0.650171765	0.35250514	1.378104278	0.709219359	2.869696699	0.303274576	0.586338292	22.31729381	0.428447492	0.969415378	0.700550987
X12_5N_H_N_0	111.45	4.13	0.089	0.688	5.7	5.2	25.27050931	219	122	340	2	2.631349684	3.867000912	1.235651227	1.729166667	0.9675	2.696666667	0.860266734	0.714246013	0.691445478	0.954802421	0.644934618	0.629069375	0.575516112	0.631587821	1.602787938	0.779435362	0.655339452	1.166681801	0.817652855	0.479178714	0.683441234	1.120818288	0.420562548	0.762877392	0.566361671	0.945753448	0.899758013	0.312496669	1.187496974	1.356351235	0.825839783	0.940809248	0.447202855	0.320421166	0.275521549	2.70976589	0.574925704	0.702528088	0.575370892	0.414810404	0.687284232	5.966334931	0.422134799	1.259615922	0.56410558	0.911271229	0.364340049	0.532448853	0.388275903	0.415680538	0.461540261	0.351305082	0.381145571	0.358785334	0.826246982	0.515128139	2.14360031	0.366864606	0.56330752	11.31755507	0.30033243	1.256385505	0.978014179	0.98810823	0.798656906	0.791911915	1.136422446	0.825136938	0.725110501	0.646567484	0.750249775	2.04800681	0.859825556	0.742718046	1.438374824	1.00385103	0.558412989	0.795808824	1.241987832	0.566141892	0.974787779	0.624950809	1.105804031	1.079709615	0.468745004	1.236976014	1.487611032	1.003712967	1.000543169	0.559003568	0.462830573	0.300568963	2.879126258	0.638806338	0.806606324	0.627339876	0.446718897	0.785467694	6.960724087	0.48243977	1.45643091	0.676926696	0.964875419	0.485786732	0.605055514	0.43141767	0.519600672	0.576925327	0.401491523	0.457374686	0.358785334	0.918052202	0.618153766	2.14360031	0.366864606	0.56330752	13.58106608	0.450498646	1.256385505	0.978014179
X12_5s_H_C_0	6.27	2.99	0.088	0.797	6.37	7.55	24.48043148	159.77	52.32	212.09	5	2.770974015	4.494496098	1.723522083	0.705	2.221666667	2.926666667	0.523864927	0.461026525	0.456535713	0.626133831	0.449807611	0.395823666	0.360313036	0.346448616	1.487939349	0.485981498	0.419441836	0.734479251	0.517775344	0.291987871	0.430206571	0.715940841	0.248540433	0.470815892	0.335254942	0.707806782	0.477473621	0.274678074	0.781500777	0.897642829	0.442611923	0.541758264	0.241519758	0.156085245	0.126468017	1.468655805	0.326749733	0.431340428	0.343980621	0.2182131	0.412562912	3.910293805	0.206918907	0.834021535	0.307509808	0.558523129	0.194985985	0.316680896	0.252492906	0.312968373	0.437362429	0.294044439	0.223026121	0.250156438	0.462478861	0.416828185	1.899077442	0.333727389	0.320173431	12.02449348	0.211856533	0.74641817	0.466705693	0.865718877	0.821829893	0.784304944	1.023308276	0.832622599	0.7031691	0.683093464	0.634616156	2.851883753	0.802358715	0.758565022	1.201875138	0.910697059	0.583975742	0.814713542	1.158693729	0.579927677	0.77348325	0.631068127	1.144538626	0.781320471	0.549356148	1.502886109	1.326950269	0.852837607	0.797753927	0.603799396	0.507277046	0.30352324	2.26974079	0.653499465	0.691632066	0.59319107	0.45824751	0.550083883	5.474411327	0.331070251	1.028626559	0.52715967	0.913946938	0.311977577	0.609001724	0.504985812	0.670646514	0.728937382	0.336050788	0.446052242	0.500312875	0.924957721	0.682082485	2.532103256	0.333727389	0.533622385	18.03674023	0.3177848	0.74641817	0.466705693
X12_7N_H_N_2	29.89	5.7	0.148	1.511	6.47	5.75	22.01831722	290	5	295	4	3.251711048	4.267368714	1.015657666	1.9175	0.906666667	2.824166667	0.622103181	0.504574186	0.480459549	0.730000304	0.470364608	0.441326616	0.394770222	0.451044727	1.349117021	0.560429066	0.466693069	0.853614003	0.587026654	0.348700005	0.507102549	0.829860996	0.314518413	0.536970873	0.390343382	0.685515995	0.622148659	0.258268331	0.786112629	1.057812995	0.596010391	0.739785829	0.290280814	0.249922982	0.146371328	2.248613487	0.398907332	0.491767406	0.393686874	0.272926507	0.488326405	4.961547524	0.327316868	0.967729993	0.398383681	0.665632828	0.303677259	0.381195261	0.30077577	0.283582861	0.344591054	0.286120317	0.309459147	0.217069736	0.639176729	0.370787634	1.697768693	0.141158785	0.372688567	11.76628553	0.204047159	0.816801555	0.653475957	0.897182819	0.713363504	0.715350883	1.044902396	0.772107942	0.628682254	0.588919512	0.664697493	1.939355717	0.796910694	0.672354422	1.259430496	0.866563156	0.573417785	0.78494616	1.097558091	0.611563581	0.748504853	0.624549411	0.964800289	0.799905419	0.387402496	1.091823095	1.332060809	0.923231782	0.909461478	0.518358596	0.499845964	0.292742657	3.475129935	0.797814665	0.714599512	0.588788333	0.458516531	0.651101874	5.788472112	0.37407642	1.193533658	0.597575522	0.855813636	0.485883615	0.595617595	0.50129295	0.472638102	0.492272935	0.381493756	0.464188721	0.434139472	0.913109613	0.513398262	1.940307077	0.28231757	0.465860709	17.64942829	0.306070738	0.816801555	0.653475957
X12_7S_H_C_2	1.62	3.04	0.064	0.478	6.94	6.5	22.18485243	299.68	0	299.68	4	5.219933142	8.426817431	3.206884289	1.554166667	1.885	3.439166667	0.696354629	0.571037187	0.547635311	0.84074179	0.529106932	0.494682316	0.430434849	0.502641621	1.657648903	0.649075193	0.550246098	1.031466712	0.674636708	0.397166175	0.58977533	0.920030963	0.37502545	0.627225799	0.434715357	0.852054718	0.708533951	0.314066589	0.913933069	1.168440814	0.655371118	0.836833944	0.339862317	0.219317889	0.170669516	2.572576468	0.42882614	0.555724149	0.454383304	0.315395717	0.551397769	5.243625774	0.360416688	1.095869513	0.481410104	0.742548173	0.30782842	0.409815306	0.304800846	0.360345626	0.366119557	0.315944424	0.316571671	0.362069091	0.682803911	0.438364082	2.377977256	0.280480855	0.503719658	14.46910293	0.275216667	0.934168447	0.731097921	1.095853944	0.924178606	0.86333096	1.324621957	0.836950965	0.829966996	0.725362432	0.834896251	2.932763443	0.997953109	0.835194971	1.521836132	1.086427945	0.699768975	0.98359305	1.380046444	1.009683905	0.930722153	0.695544572	1.177384701	1.159419192	0.471099884	1.523221781	1.621509701	1.150540408	1.121357484	0.606896995	0.475188759	0.409606839	3.975799996	1.07206535	0.807536654	0.717670825	0.575940005	0.630168878	6.117563403	0.480555584	1.30797329	0.679637793	1.336586712	0.492525472	0.853781887	0.508001411	0.600576043	0.610199262	0.505511078	0.633143342	0.362069091	1.365607822	0.717323042	3.170636341	0.280480855	0.629649573	21.70365439	0.412825	0.934168447	0.731097921
X13_10N_H_N_1	3.74	2.24	0.072	0.572	7.01	2.42	19.3331177	214.8852123	28.56120695	243.4464192	2	3.786936636	4.881684628	1.094747992	1.539444444	1.218263889	2.757708333	0.730657527	0.587494928	0.570323953	0.826292638	0.559507239	0.526126896	0.482972746	0.530062937	1.404055287	0.68383841	0.543465967	0.985567266	0.70748041	0.412916535	0.59681175	0.971358095	0.406564412	0.679420801	0.466992908	0.80322032	0.754521266	0.343128346	1.054844248	1.093614014	0.729168557	0.843360763	0.423360686	0.300462806	0.246357232	2.308432517	0.522084586	0.596360824	0.494006353	0.387354157	0.572668506	4.757505122	0.418999382	1.059733678	0.529112815	0.818498277	0.388573985	0.46673094	0.391015842	0.352170047	0.389375536	0.35530594	0.354077526	0.434457159	0.80047707	0.433090162	1.866447865	0.140788139	0.515576269	13.78525035	0.245008869	0.933165438	0.723946661	0.90433342	0.701571613	0.670380787	1.058234431	0.726524326	0.640686785	0.586006932	0.679034873	1.699645874	0.804900712	0.745074309	1.323896328	0.877275709	0.565848586	0.756254104	1.159971317	0.592906434	0.801368125	0.597750922	0.939149913	0.90542552	0.411754015	1.198686646	1.327959874	0.929101871	0.965900361	0.54277011	0.434001831	0.328476309	2.803096628	0.870140977	0.739487422	0.60062643	0.508402331	0.654478293	4.757505122	0.418999382	1.188186245	0.66835303	1.133305307	0.444084554	0.614119658	0.65169307	0.440212559	0.556250766	0.473741253	0.455242533	0.434457159	1.000596337	0.519708194	1.866447865	0.281576277	0.644470336	13.78525035	0.367513304	0.933165438	0.723946661
X13_10S_H_C_1	2.85	3.9	0.108	1.062	6.73	3.99	19.42714363	199.37	0	199.37	6	3.146688368	4.615870475	1.469182107	1.517175926	1.299212963	2.816388889	0.821356471	0.617400439	0.657181195	0.921622956	0.619258348	0.568175628	0.524862364	0.596525924	1.589437857	0.733217596	0.58806046	1.111569169	0.784878447	0.459658243	0.666223317	1.057032854	0.431094103	0.761140718	0.524066877	0.900392293	0.828201168	0.409984326	0.888255547	1.266789975	0.774500965	0.90540979	0.443009994	0.35949217	0.305073951	2.580806923	0.502994491	0.649676003	0.532942987	0.395558081	0.703814009	5.872282184	0.457572893	1.206305144	0.544095785	0.859661659	0.432475762	0.49022361	0.481220744	0.389350618	0.459167978	0.405019511	0.308868798	0.462647702	0.917499766	0.467202496	2.6587946	0.373655232	0.496018799	13.76215085	0.240128788	1.136639466	0.895289604	0.942686004	0.684146433	0.740019161	1.085136707	0.758809525	0.670269686	0.612339425	0.668109035	1.827853536	0.791103195	0.724422306	1.29923669	0.892889243	0.566911833	0.791810241	1.16084858	0.580318985	0.853962757	0.598933574	1.006320798	0.931726314	0.409984326	0.96549516	1.389382553	0.913217556	0.978426709	0.54025609	0.467339821	0.305073951	2.924914513	0.718563558	0.7459243	0.588675587	0.461484428	0.703814009	5.872282184	0.457572893	1.275236866	0.652914942	1.031593991	0.432475762	0.612779512	0.687458206	0.449250713	0.510186642	0.405019511	0.370642558	0.462647702	1.019444185	0.560642995	2.6587946	0.373655232	0.620023498	13.76215085	0.360193182	1.136639466	0.895289604
X13_15N_H_N_0	6.93	4.61	0.09	0.879	6.08	2.31	18.72761745	97.52322855	196.1110873	293.6343158	9	2.900254252	3.689606668	0.789352416	0.608576389	1.830798611	2.439375	0.775304219	0.641992509	0.610875661	0.915967244	0.57910694	0.567386346	0.5251823	0.559122085	1.581792882	0.731549573	0.592598974	1.669428151	0.7497923	0.4293291	0.676800095	1.033862407	0.472614815	0.726946691	0.528060603	0.896297468	0.822780501	0.379268412	1.092209581	1.257546704	0.734171367	0.933289028	0.409708937	0.345427277	0.256076827	2.988488821	0.499011394	0.605851194	0.539263152	0.389701293	0.642494038	5.888944717	0.396190105	1.247066856	0.514336463	0.81598287	0.328165264	0.474087037	0.530488291	0.401367253	0.435739837	0.569366369	0.3798728	0.405990555	0.800265341	0.456438143	2.541160933	0.204043584	0.478087349	12.66312304	0.231566506	1.038648716	0.72172495	0.901686098	0.717864351	0.705666712	1.090200143	0.730178315	0.674608962	0.620669991	0.676468695	1.914801909	0.785856747	0.699596011	2.003313782	0.898301886	0.525129809	0.798871345	1.177454408	0.612648834	0.815598726	0.582687562	1.032100115	1.057860644	0.455122095	1.241147252	1.357351998	0.906242781	1.008554272	0.499645045	0.472689958	0.279356538	3.175269372	0.554457104	0.713217229	0.599575478	0.467641551	0.734278901	5.888944717	0.396190105	1.398226475	0.5878131	0.979179444	0.437553686	0.623798733	0.663110364	0.547318981	0.544674796	0.569366369	0.488407886	0.405990555	0.889183712	0.586849041	2.541160933	0.204043584	0.478087349	12.66312304	0.347349759	1.038648716	0.72172495
X13_15S_H_C_0	3.26	3.8	0.111	1.057	6.28	0	20.34756334	238.99	195.25	434.24	7	3.067976076	3.380308823	0.312332746	1.303055556	1.427395833	2.730451389	0.717351864	0.570096881	0.599440081	0.847814757	0.53412272	0.529058179	0.487516505	0.516269151	1.655653195	0.664490327	0.551096977	1.068795304	0.706881112	0.398551842	0.615569993	0.916493496	0.378549611	0.664562112	0.458063249	0.837104006	0.738081884	0.270149036	0.91971263	1.227196965	0.678173341	0.84502604	0.33162545	0.297041697	0.185005162	2.870426523	0.404440699	0.553268982	0.47569194	0.317092104	0.621248809	5.770392682	0.326432	1.267601318	0.449506757	0.738012934	0.291817313	0.410109444	0.470038144	0.353435996	0.3447617	0.311265424	0.316636397	0.360491565	0.64488445	0.418806717	2.29621044	0.201993442	0.425495381	11.44829798	0.237832127	1.055491824	0.67375183	0.904460634	0.738125436	0.750700662	1.146119949	0.787604689	0.665731542	0.616166693	0.67459169	2.11555686	0.778402954	0.67888758	1.479870421	0.903641834	0.531402456	0.80979564	1.116125743	0.576053756	0.899113446	0.586320959	1.009839753	0.948962422	0.405223553	1.149640787	1.490167743	0.850407841	0.959605842	0.518164765	0.482692758	0.24667355	3.753634684	0.577772427	0.704849525	0.595495837	0.416183387	0.709998639	6.732124796	0.373065143	1.465664024	0.567798009	0.885615521	0.4669077	0.603102123	0.671483063	0.481958176	0.492516714	0.355731913	0.474954596	0.360491565	0.806105563	0.579886224	2.29621044	0.201993442	0.425495381	13.73795758	0.356748191	1.055491824	0.67375183
